country,year,info
southern rhodesia,1947,
southern rhodesia,1952,
southern rhodesia,1956,
southern rhodesia,1957,
southern rhodesia,1958,
southern rhodesia,1959,
southern rhodesia,1960,
southern rhodesia,1961,
southern rhodesia,1962,
southern rhodesia,1963,
southern rhodesia,1964,
southern rhodesia,1965,
southern rhodesia,1966,
southern rhodesia,1967,
southern rhodesia,1968,
southern rhodesia,1969,
southern rhodesia,1970,
southern rhodesia,1971,
southern rhodesia,1972,
southern rhodesia,1973,
southern rhodesia,1974,
southern rhodesia,1975,
spain,1947,
spain,1952,
spain,1956,
spain,1957,
spain,1958,
spain,1959,
spain,1960,
spain,1961,
spain,1962,
spain,1963,
spain,1964,
spain,1965,
spain,1966,
spain,1967,
spain,1968,
spain,1969,
spain,1970,
spain,1971,
spain,1972,
spain,1973,
spain,1974,
spain,1975,
spanish africa,1947,
spanish africa,1952,
spanish africa,1956,
spanish africa,1957,
spanish africa,1958,
spanish africa,1959,
spanish africa,1960,
spanish africa,1961,
spanish africa,1962,
spanish africa,1963,
spanish africa,1964,
spanish africa,1965,
spanish africa,1966,
spanish africa,1967,
spanish africa,1968,
spanish africa,1969,
spanish africa,1970,
spanish africa,1971,
spanish africa,1972,
spanish africa,1973,
spanish africa,1974,
spanish africa,1975,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1947,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1952,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1956,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1957,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1958,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1959,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1960,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1961,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1962,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1963,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1964,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1965,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1966,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1967,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1968,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1969,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1970,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1971,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1972,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1973,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1974,
"spanish africa (spanish sahara, ifni, rio muni, fernando po)",1975,
spanish sahara,1947,
spanish sahara,1952,
spanish sahara,1956,
spanish sahara,1957,
spanish sahara,1958,
spanish sahara,1959,
spanish sahara,1960,
spanish sahara,1961,
spanish sahara,1962,
spanish sahara,1963,
spanish sahara,1964,
spanish sahara,1965,
spanish sahara,1966,
spanish sahara,1967,
spanish sahara,1968,
spanish sahara,1969,
spanish sahara,1970,
spanish sahara,1971,
spanish sahara,1972,
spanish sahara,1973,
spanish sahara,1974,
spanish sahara,1975,
sri lanka,1947,
sri lanka,1952,
sri lanka,1956,
sri lanka,1957,
sri lanka,1958,
sri lanka,1959,
sri lanka,1960,
sri lanka,1961,
sri lanka,1962,
sri lanka,1963,
sri lanka,1964,
sri lanka,1965,
sri lanka,1966,
sri lanka,1967,
sri lanka,1968,
sri lanka,1969,
sri lanka,1970,
sri lanka,1971,
sri lanka,1972,
sri lanka,1973,
sri lanka,1974,
sri lanka,1975,
sri lanka (ceylon),1947,
sri lanka (ceylon),1952,
sri lanka (ceylon),1956,
sri lanka (ceylon),1957,
sri lanka (ceylon),1958,
sri lanka (ceylon),1959,
sri lanka (ceylon),1960,
sri lanka (ceylon),1961,
sri lanka (ceylon),1962,
sri lanka (ceylon),1963,
sri lanka (ceylon),1964,
sri lanka (ceylon),1965,
sri lanka (ceylon),1966,
sri lanka (ceylon),1967,
sri lanka (ceylon),1968,
sri lanka (ceylon),1969,
sri lanka (ceylon),1970,
sri lanka (ceylon),1971,
sri lanka (ceylon),1972,
sri lanka (ceylon),1973,
sri lanka (ceylon),1974,
sri lanka (ceylon),1975,
sudan,1947,
sudan,1952,
sudan,1956,
sudan,1957,
sudan,1958,
sudan,1959,
sudan,1960,
sudan,1961,
sudan,1962,
sudan,1963,
sudan,1964,
sudan,1965,
sudan,1966,
sudan,1967,
sudan,1968,
sudan,1969,
sudan,1970,
sudan,1971,
sudan,1972,
sudan,1973,
sudan,1974,
sudan,1975,
surinam,1947,
surinam,1952,
surinam,1956,
surinam,1957,
surinam,1958,
surinam,1959,
surinam,1960,
surinam,1961,
surinam,1962,
surinam,1963,
surinam,1964,
surinam,1965,
surinam,1966,
surinam,1967,
surinam,1968,
surinam,1969,
surinam,1970,
surinam,1971,
surinam,1972,
surinam,1973,
surinam,1974,
surinam,1975,
suriname,1947,
suriname,1952,
suriname,1956,
suriname,1957,
suriname,1958,
suriname,1959,
suriname,1960,
suriname,1961,
suriname,1962,
suriname,1963,
suriname,1964,
suriname,1965,
suriname,1966,
suriname,1967,
suriname,1968,
suriname,1969,
suriname,1970,
suriname,1971,
suriname,1972,
suriname,1973,
suriname,1974,
suriname,1975,
swaziland,1947,
swaziland,1952,
swaziland,1956,
swaziland,1957,
swaziland,1958,
swaziland,1959,
swaziland,1960,
swaziland,1961,
swaziland,1962,
swaziland,1963,
swaziland,1964,
swaziland,1965,
swaziland,1966,
swaziland,1967,
swaziland,1968,
swaziland,1969,
swaziland,1970,
swaziland,1971,
swaziland,1972,
swaziland,1973,
swaziland,1974,
swaziland,1975,
swaziland (see botswana),1947,
swaziland (see botswana),1952,
swaziland (see botswana),1956,
swaziland (see botswana),1957,
swaziland (see botswana),1958,
swaziland (see botswana),1959,
swaziland (see botswana),1960,
swaziland (see botswana),1961,
swaziland (see botswana),1962,
swaziland (see botswana),1963,
swaziland (see botswana),1964,
swaziland (see botswana),1965,
swaziland (see botswana),1966,
swaziland (see botswana),1967,
swaziland (see botswana),1968,
swaziland (see botswana),1969,
swaziland (see botswana),1970,
swaziland (see botswana),1971,
swaziland (see botswana),1972,
swaziland (see botswana),1973,
swaziland (see botswana),1974,
swaziland (see botswana),1975,
sweden,1947,
sweden,1952,
sweden,1956,
sweden,1957,
sweden,1958,
sweden,1959,
sweden,1960,
sweden,1961,
sweden,1962,
sweden,1963,
sweden,1964,
sweden,1965,
sweden,1966,
sweden,1967,
sweden,1968,
sweden,1969,
sweden,1970,
sweden,1971,
sweden,1972,
sweden,1973,
sweden,1974,
sweden,1975,
switzerland,1947,
switzerland,1952,
switzerland,1956,
switzerland,1957,
switzerland,1958,
switzerland,1959,
switzerland,1960,
switzerland,1961,
switzerland,1962,
switzerland,1963,
switzerland,1964,
switzerland,1965,
switzerland,1966,
switzerland,1967,
switzerland,1968,
switzerland,1969,
switzerland,1970,
switzerland,1971,
switzerland,1972,
switzerland,1973,
switzerland,1974,
switzerland,1975,
syria,1947,
syria,1952,
syria,1956,
syria,1957,
syria,1958,
syria,1959,
syria,1960,
syria,1961,
syria,1962,
syria,1963,
syria,1964,
syria,1965,
syria,1966,
syria,1967,
syria,1968,
syria,1969,
syria,1970,
syria,1971,
syria,1972,
syria,1973,
syria,1974,
syria,1975,
taiwan,1947,
taiwan,1952,
taiwan,1956,
taiwan,1957,
taiwan,1958,
taiwan,1959,
taiwan,1960,
taiwan,1961,
taiwan,1962,
taiwan,1963,
taiwan,1964,
taiwan,1965,
taiwan,1966,
taiwan,1967,
taiwan,1968,
taiwan,1969,
taiwan,1970,
taiwan,1971,
taiwan,1972,
taiwan,1973,
taiwan,1974,
taiwan,1975,
tanganyika,1947,
tanganyika,1952,
tanganyika,1956,
tanganyika,1957,
tanganyika,1958,
tanganyika,1959,
tanganyika,1960,
tanganyika,1961,
tanganyika,1962,
tanganyika,1963,
tanganyika,1964,
tanganyika,1965,
tanganyika,1966,
tanganyika,1967,
tanganyika,1968,
tanganyika,1969,
tanganyika,1970,
tanganyika,1971,
tanganyika,1972,
tanganyika,1973,
tanganyika,1974,
tanganyika,1975,
tanzania,1947,
tanzania,1952,
tanzania,1956,
tanzania,1957,
tanzania,1958,
tanzania,1959,
tanzania,1960,
tanzania,1961,
tanzania,1962,
tanzania,1963,
tanzania,1964,
tanzania,1965,
tanzania,1966,
tanzania,1967,
tanzania,1968,
tanzania,1969,
tanzania,1970,
tanzania,1971,
tanzania,1972,
tanzania,1973,
tanzania,1974,
tanzania,1975,
thailand,1947,
thailand,1952,
thailand,1956,
thailand,1957,
thailand,1958,
thailand,1959,
thailand,1960,
thailand,1961,
thailand,1962,
thailand,1963,
thailand,1964,
thailand,1965,
thailand,1966,
thailand,1967,
thailand,1968,
thailand,1969,
thailand,1970,
thailand,1971,
thailand,1972,
thailand,1973,
thailand,1974,
thailand,1975,
the gambia,1947,
the gambia,1952,
the gambia,1956,
the gambia,1957,
the gambia,1958,
the gambia,1959,
the gambia,1960,
the gambia,1961,
the gambia,1962,
the gambia,1963,
the gambia,1964,
the gambia,1965,
the gambia,1966,
the gambia,1967,
the gambia,1968,
the gambia,1969,
the gambia,1970,
the gambia,1971,
the gambia,1972,
the gambia,1973,
the gambia,1974,
the gambia,1975,
the netherlands,1947,
the netherlands,1952,
the netherlands,1956,
the netherlands,1957,
the netherlands,1958,
the netherlands,1959,
the netherlands,1960,
the netherlands,1961,
the netherlands,1962,
the netherlands,1963,
the netherlands,1964,
the netherlands,1965,
the netherlands,1966,
the netherlands,1967,
the netherlands,1968,
the netherlands,1969,
the netherlands,1970,
the netherlands,1971,
the netherlands,1972,
the netherlands,1973,
the netherlands,1974,
the netherlands,1975,
the peoples republic of south yemen (see arabian peninsula),1947,
the peoples republic of south yemen (see arabian peninsula),1952,
the peoples republic of south yemen (see arabian peninsula),1956,
the peoples republic of south yemen (see arabian peninsula),1957,
the peoples republic of south yemen (see arabian peninsula),1958,
the peoples republic of south yemen (see arabian peninsula),1959,
the peoples republic of south yemen (see arabian peninsula),1960,
the peoples republic of south yemen (see arabian peninsula),1961,
the peoples republic of south yemen (see arabian peninsula),1962,
the peoples republic of south yemen (see arabian peninsula),1963,
the peoples republic of south yemen (see arabian peninsula),1964,
the peoples republic of south yemen (see arabian peninsula),1965,
the peoples republic of south yemen (see arabian peninsula),1966,
the peoples republic of south yemen (see arabian peninsula),1967,
the peoples republic of south yemen (see arabian peninsula),1968,
the peoples republic of south yemen (see arabian peninsula),1969,
the peoples republic of south yemen (see arabian peninsula),1970,
the peoples republic of south yemen (see arabian peninsula),1971,
the peoples republic of south yemen (see arabian peninsula),1972,
the peoples republic of south yemen (see arabian peninsula),1973,
the peoples republic of south yemen (see arabian peninsula),1974,
the peoples republic of south yemen (see arabian peninsula),1975,
the west indies,1947,
the west indies,1952,
the west indies,1956,
the west indies,1957,
the west indies,1958,
the west indies,1959,
the west indies,1960,
the west indies,1961,
the west indies,1962,
the west indies,1963,
the west indies,1964,
the west indies,1965,
the west indies,1966,
the west indies,1967,
the west indies,1968,
the west indies,1969,
the west indies,1970,
the west indies,1971,
the west indies,1972,
the west indies,1973,
the west indies,1974,
the west indies,1975,
the yemen,1947,
the yemen,1952,
the yemen,1956,
the yemen,1957,
the yemen,1958,
the yemen,1959,
the yemen,1960,
the yemen,1961,
the yemen,1962,
the yemen,1963,
the yemen,1964,
the yemen,1965,
the yemen,1966,
the yemen,1967,
the yemen,1968,
the yemen,1969,
the yemen,1970,
the yemen,1971,
the yemen,1972,
the yemen,1973,
the yemen,1974,
the yemen,1975,
togo,1947,
togo,1952,
togo,1956,
togo,1957,
togo,1958,
togo,1959,
togo,1960,
togo,1961,
togo,1962,
togo,1963,
togo,1964,
togo,1965,
togo,1966,
togo,1967,
togo,1968,
togo,1969,
togo,1970,
togo,1971,
togo,1972,
togo,1973,
togo,1974,
togo,1975,
togo (see council of the entente),1947,
togo (see council of the entente),1952,
togo (see council of the entente),1956,
togo (see council of the entente),1957,
togo (see council of the entente),1958,
togo (see council of the entente),1959,
togo (see council of the entente),1960,
togo (see council of the entente),1961,
togo (see council of the entente),1962,
togo (see council of the entente),1963,
togo (see council of the entente),1964,
togo (see council of the entente),1965,
togo (see council of the entente),1966,
togo (see council of the entente),1967,
togo (see council of the entente),1968,
togo (see council of the entente),1969,
togo (see council of the entente),1970,
togo (see council of the entente),1971,
togo (see council of the entente),1972,
togo (see council of the entente),1973,
togo (see council of the entente),1974,
togo (see council of the entente),1975,
total,1947,
total,1952,
total,1956,
total,1957,
total,1958,
total,1959,
total,1960,
total,1961,
total,1962,
total,1963,
total,1964,
total,1965,
total,1966,
total,1967,
total,1968,
total,1969,
total,1970,
total,1971,
total,1972,
total,1973,
total,1974,
total,1975,
trinidad,1947,
trinidad,1952,
trinidad,1956,
trinidad,1957,
trinidad,1958,
trinidad,1959,
trinidad,1960,
trinidad,1961,
trinidad,1962,
trinidad,1963,
trinidad,1964,
trinidad,1965,
trinidad,1966,
trinidad,1967,
trinidad,1968,
trinidad,1969,
trinidad,1970,
trinidad,1971,
trinidad,1972,
trinidad,1973,
trinidad,1974,
trinidad,1975,
trinidad & tobago,1947,
trinidad & tobago,1952,
trinidad & tobago,1956,
trinidad & tobago,1957,
trinidad & tobago,1958,
trinidad & tobago,1959,
trinidad & tobago,1960,
trinidad & tobago,1961,
trinidad & tobago,1962,
trinidad & tobago,1963,
trinidad & tobago,1964,
trinidad & tobago,1965,
trinidad & tobago,1966,
trinidad & tobago,1967,
trinidad & tobago,1968,
trinidad & tobago,1969,
trinidad & tobago,1970,
trinidad & tobago,1971,
trinidad & tobago,1972,
trinidad & tobago,1973,
trinidad & tobago,1974,
trinidad & tobago,1975,
trinidad and tobago,1947,
trinidad and tobago,1952,
trinidad and tobago,1956,
trinidad and tobago,1957,
trinidad and tobago,1958,
trinidad and tobago,1959,
trinidad and tobago,1960,
trinidad and tobago,1961,
trinidad and tobago,1962,
trinidad and tobago,1963,
trinidad and tobago,1964,
trinidad and tobago,1965,
trinidad and tobago,1966,
trinidad and tobago,1967,
trinidad and tobago,1968,
trinidad and tobago,1969,
trinidad and tobago,1970,
trinidad and tobago,1971,
trinidad and tobago,1972,
trinidad and tobago,1973,
trinidad and tobago,1974,
trinidad and tobago,1975,
tunisia,1947,
tunisia,1952,
tunisia,1956,
tunisia,1957,
tunisia,1958,
tunisia,1959,
tunisia,1960,
tunisia,1961,
tunisia,1962,
tunisia,1963,
tunisia,1964,
tunisia,1965,
tunisia,1966,
tunisia,1967,
tunisia,1968,
tunisia,1969,
tunisia,1970,
tunisia,1971,
tunisia,1972,
tunisia,1973,
tunisia,1974,
tunisia,1975,
turkey,1947,
turkey,1952,
turkey,1956,
turkey,1957,
turkey,1958,
turkey,1959,
turkey,1960,
turkey,1961,
turkey,1962,
turkey,1963,
turkey,1964,
turkey,1965,
turkey,1966,
turkey,1967,
turkey,1968,
turkey,1969,
turkey,1970,
turkey,1971,
turkey,1972,
turkey,1973,
turkey,1974,
turkey,1975,
uganda,1947,
uganda,1952,
uganda,1956,
uganda,1957,
uganda,1958,
uganda,1959,
uganda,1960,
uganda,1961,
uganda,1962,
uganda,1963,
uganda,1964,
uganda,1965,
uganda,1966,
uganda,1967,
uganda,1968,
uganda,1969,
uganda,1970,
uganda,1971,
uganda,1972,
uganda,1973,
uganda,1974,
uganda,1975,
uk,1947,
uk,1952,
uk,1956,
uk,1957,
uk,1958,
uk,1959,
uk,1960,
uk,1961,
uk,1962,
uk,1963,
uk,1964,
uk,1965,
uk,1966,
uk,1967,
uk,1968,
uk,1969,
uk,1970,
uk,1971,
uk,1972,
uk,1973,
uk,1974,
uk,1975,
united arab emirates,1947,
united arab emirates,1952,
united arab emirates,1956,
united arab emirates,1957,
united arab emirates,1958,
united arab emirates,1959,
united arab emirates,1960,
united arab emirates,1961,
united arab emirates,1962,
united arab emirates,1963,
united arab emirates,1964,
united arab emirates,1965,
united arab emirates,1966,
united arab emirates,1967,
united arab emirates,1968,
united arab emirates,1969,
united arab emirates,1970,
united arab emirates,1971,
united arab emirates,1972,
united arab emirates,1973,
united arab emirates,1974,
united arab emirates,1975,
united arab republic,1947,
united arab republic,1952,
united arab republic,1956,
united arab republic,1957,
united arab republic,1958,
united arab republic,1959,
united arab republic,1960,
united arab republic,1961,
united arab republic,1962,
united arab republic,1963,
united arab republic,1964,
united arab republic,1965,
united arab republic,1966,
united arab republic,1967,
united arab republic,1968,
united arab republic,1969,
united arab republic,1970,
united arab republic,1971,
united arab republic,1972,
united arab republic,1973,
united arab republic,1974,
united arab republic,1975,
upper volta,1947,
upper volta,1952,
upper volta,1956,
upper volta,1957,
upper volta,1958,
upper volta,1959,
upper volta,1960,
upper volta,1961,
upper volta,1962,
upper volta,1963,
upper volta,1964,
upper volta,1965,
upper volta,1966,
upper volta,1967,
upper volta,1968,
upper volta,1969,
upper volta,1970,
upper volta,1971,
upper volta,1972,
upper volta,1973,
upper volta,1974,
upper volta,1975,
uruguay,1947,
uruguay,1952,
uruguay,1956,
uruguay,1957,
uruguay,1958,
uruguay,1959,
uruguay,1960,
uruguay,1961,
uruguay,1962,
uruguay,1963,
uruguay,1964,
uruguay,1965,
uruguay,1966,
uruguay,1967,
uruguay,1968,
uruguay,1969,
uruguay,1970,
uruguay,1971,
uruguay,1972,
uruguay,1973,
uruguay,1974,
uruguay,1975,
usa,1947,
usa,1952,
usa,1956,
usa,1957,
usa,1958,
usa,1959,
usa,1960,
usa,1961,
usa,1962,
usa,1963,
usa,1964,
usa,1965,
usa,1966,
usa,1967,
usa,1968,
usa,1969,
usa,1970,
usa,1971,
usa,1972,
usa,1973,
usa,1974,
usa,1975,
ussr,1947,
ussr,1952,
ussr,1956,
ussr,1957,
ussr,1958,
ussr,1959,
ussr,1960,
ussr,1961,
ussr,1962,
ussr,1963,
ussr,1964,
ussr,1965,
ussr,1966,
ussr,1967,
ussr,1968,
ussr,1969,
ussr,1970,
ussr,1971,
ussr,1972,
ussr,1973,
ussr,1974,
ussr,1975,
venezuela,1947,
venezuela,1952,
venezuela,1956,
venezuela,1957,
venezuela,1958,
venezuela,1959,
venezuela,1960,
venezuela,1961,
venezuela,1962,
venezuela,1963,
venezuela,1964,
venezuela,1965,
venezuela,1966,
venezuela,1967,
venezuela,1968,
venezuela,1969,
venezuela,1970,
venezuela,1971,
venezuela,1972,
venezuela,1973,
venezuela,1974,
venezuela,1975,
"vietnam, north",1947,
"vietnam, north",1952,
"vietnam, north",1956,
"vietnam, north",1957,
"vietnam, north",1958,
"vietnam, north",1959,
"vietnam, north",1960,
"vietnam, north",1961,
"vietnam, north",1962,
"vietnam, north",1963,
"vietnam, north",1964,
"vietnam, north",1965,
"vietnam, north",1966,
"vietnam, north",1967,
"vietnam, north",1968,
"vietnam, north",1969,
"vietnam, north",1970,
"vietnam, north",1971,
"vietnam, north",1972,
"vietnam, north",1973,
"vietnam, north",1974,
"vietnam, north",1975,
"vietnam, republic of",1947,
"vietnam, republic of",1952,
"vietnam, republic of",1956,
"vietnam, republic of",1957,
"vietnam, republic of",1958,
"vietnam, republic of",1959,
"vietnam, republic of",1960,
"vietnam, republic of",1961,
"vietnam, republic of",1962,
"vietnam, republic of",1963,
"vietnam, republic of",1964,
"vietnam, republic of",1965,
"vietnam, republic of",1966,
"vietnam, republic of",1967,
"vietnam, republic of",1968,
"vietnam, republic of",1969,
"vietnam, republic of",1970,
"vietnam, republic of",1971,
"vietnam, republic of",1972,
"vietnam, republic of",1973,
"vietnam, republic of",1974,
"vietnam, republic of",1975,
"vietnam, south",1947,
"vietnam, south",1952,
"vietnam, south",1956,
"vietnam, south",1957,
"vietnam, south",1958,
"vietnam, south",1959,
"vietnam, south",1960,
"vietnam, south",1961,
"vietnam, south",1962,
"vietnam, south",1963,
"vietnam, south",1964,
"vietnam, south",1965,
"vietnam, south",1966,
"vietnam, south",1967,
"vietnam, south",1968,
"vietnam, south",1969,
"vietnam, south",1970,
"vietnam, south",1971,
"vietnam, south",1972,
"vietnam, south",1973,
"vietnam, south",1974,
"vietnam, south",1975,
west berlin,1947,
west berlin,1952,
west berlin,1956,
west berlin,1957,
west berlin,1958,
west berlin,1959,
west berlin,1960,
west berlin,1961,
west berlin,1962,
west berlin,1963,
west berlin,1964,
west berlin,1965,
west berlin,1966,
west berlin,1967,
west berlin,1968,
west berlin,1969,
west berlin,1970,
west berlin,1971,
west berlin,1972,
west berlin,1973,
west berlin,1974,
west berlin,1975,
west germany,1947,
west germany,1952,
west germany,1956,
west germany,1957,
west germany,1958,
west germany,1959,
west germany,1960,
west germany,1961,
west germany,1962,
west germany,1963,
west germany,1964,
west germany,1965,
west germany,1966,
west germany,1967,
west germany,1968,
west germany,1969,
west germany,1970,
west germany,1971,
west germany,1972,
west germany,1973,
west germany,1974,
west germany,1975,
west indies (british),1947,
west indies (british),1952,
west indies (british),1956,
west indies (british),1957,
west indies (british),1958,
west indies (british),1959,
west indies (british),1960,
west indies (british),1961,
west indies (british),1962,
west indies (british),1963,
west indies (british),1964,
west indies (british),1965,
west indies (british),1966,
west indies (british),1967,
west indies (british),1968,
west indies (british),1969,
west indies (british),1970,
west indies (british),1971,
west indies (british),1972,
west indies (british),1973,
west indies (british),1974,
west indies (british),1975,
west indies (netherlands),1947,
west indies (netherlands),1952,
west indies (netherlands),1956,
west indies (netherlands),1957,
west indies (netherlands),1958,
west indies (netherlands),1959,
west indies (netherlands),1960,
west indies (netherlands),1961,
west indies (netherlands),1962,
west indies (netherlands),1963,
west indies (netherlands),1964,
west indies (netherlands),1965,
west indies (netherlands),1966,
west indies (netherlands),1967,
west indies (netherlands),1968,
west indies (netherlands),1969,
west indies (netherlands),1970,
west indies (netherlands),1971,
west indies (netherlands),1972,
west indies (netherlands),1973,
west indies (netherlands),1974,
west indies (netherlands),1975,
windward islands,1947,
windward islands,1952,
windward islands,1956,
windward islands,1957,
windward islands,1958,
windward islands,1959,
windward islands,1960,
windward islands,1961,
windward islands,1962,
windward islands,1963,
windward islands,1964,
windward islands,1965,
windward islands,1966,
windward islands,1967,
windward islands,1968,
windward islands,1969,
windward islands,1970,
windward islands,1971,
windward islands,1972,
windward islands,1973,
windward islands,1974,
windward islands,1975,
yemen,1947,
yemen,1952,
yemen,1956,
yemen,1957,
yemen,1958,
yemen,1959,
yemen,1960,
yemen,1961,
yemen,1962,
yemen,1963,
yemen,1964,
yemen,1965,
yemen,1966,
yemen,1967,
yemen,1968,
yemen,1969,
yemen,1970,
yemen,1971,
yemen,1972,
yemen,1973,
yemen,1974,
yemen,1975,
yugoslavia,1947,
yugoslavia,1952,
yugoslavia,1956,
yugoslavia,1957,
yugoslavia,1958,
yugoslavia,1959,
yugoslavia,1960,
yugoslavia,1961,
yugoslavia,1962,
yugoslavia,1963,
yugoslavia,1964,
yugoslavia,1965,
yugoslavia,1966,
yugoslavia,1967,
yugoslavia,1968,
yugoslavia,1969,
yugoslavia,1970,
yugoslavia,1971,
yugoslavia,1972,
yugoslavia,1973,
yugoslavia,1974,
yugoslavia,1975,
zaire,1947,
zaire,1952,
zaire,1956,
zaire,1957,
zaire,1958,
zaire,1959,
zaire,1960,
zaire,1961,
zaire,1962,
zaire,1963,
zaire,1964,
zaire,1965,
zaire,1966,
zaire,1967,
zaire,1968,
zaire,1969,
zaire,1970,
zaire,1971,
zaire,1972,
zaire,1973,
zaire,1974,
zaire,1975,
zambia,1947,
zambia,1952,
zambia,1956,
zambia,1957,
zambia,1958,
zambia,1959,
zambia,1960,
zambia,1961,
zambia,1962,
zambia,1963,
zambia,1964,
zambia,1965,
zambia,1966,
zambia,1967,
zambia,1968,
zambia,1969,
zambia,1970,
zambia,1971,
zambia,1972,
zambia,1973,
zambia,1974,
zambia,1975,
zanzibar,1947,
zanzibar,1952,
zanzibar,1956,
zanzibar,1957,
zanzibar,1958,
zanzibar,1959,
zanzibar,1960,
zanzibar,1961,
zanzibar,1962,
zanzibar,1963,
zanzibar,1964,
zanzibar,1965,
zanzibar,1966,
zanzibar,1967,
zanzibar,1968,
zanzibar,1969,
zanzibar,1970,
zanzibar,1971,
zanzibar,1972,
zanzibar,1973,
zanzibar,1974,
zanzibar,1975,
zanzibar (british protectorate),1947,
zanzibar (british protectorate),1952,
zanzibar (british protectorate),1956,
zanzibar (british protectorate),1957,
zanzibar (british protectorate),1958,
zanzibar (british protectorate),1959,
zanzibar (british protectorate),1960,
zanzibar (british protectorate),1961,
zanzibar (british protectorate),1962,
zanzibar (british protectorate),1963,
zanzibar (british protectorate),1964,
zanzibar (british protectorate),1965,
zanzibar (british protectorate),1966,
zanzibar (british protectorate),1967,
zanzibar (british protectorate),1968,
zanzibar (british protectorate),1969,
zanzibar (british protectorate),1970,
zanzibar (british protectorate),1971,
zanzibar (british protectorate),1972,
zanzibar (british protectorate),1973,
zanzibar (british protectorate),1974,
zanzibar (british protectorate),1975,
