row_id,country,varname,year,value,source_id
1447,honduras,cp_membership_num,1972,300,1963-1973_CP_Strength_State_Dept.csv
1448,hong kong,cp_membership_num,1972,NA,1963-1973_CP_Strength_State_Dept.csv
1449,hungary,cp_membership_num,1972,693000,1963-1973_CP_Strength_State_Dept.csv
1450,iceland,cp_membership_num,1972,1500,1963-1973_CP_Strength_State_Dept.csv
1451,india,cp_membership_num,1972,162000,1963-1973_CP_Strength_State_Dept.csv
1452,indonesia,cp_membership_num,1972,NA,1963-1973_CP_Strength_State_Dept.csv
1453,iran,cp_membership_num,1972,500,1963-1973_CP_Strength_State_Dept.csv
1454,iraq,cp_membership_num,1972,2000,1963-1973_CP_Strength_State_Dept.csv
1455,ireland,cp_membership_num,1972,300,1963-1973_CP_Strength_State_Dept.csv
1456,israel,cp_membership_num,1972,2000,1963-1973_CP_Strength_State_Dept.csv
1457,italy,cp_membership_num,1972,1521000,1963-1973_CP_Strength_State_Dept.csv
1458,ivory coast,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1459,jamaica,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1460,japan,cp_membership_num,1972,300000,1963-1973_CP_Strength_State_Dept.csv
1461,jordan,cp_membership_num,1972,500,1963-1973_CP_Strength_State_Dept.csv
1462,kenya,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1463,"korea, north",cp_membership_num,1972,1600000,1963-1973_CP_Strength_State_Dept.csv
1464,"korea, south",cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1465,kuwait,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1466,laos,cp_membership_num,1972,13000,1963-1973_CP_Strength_State_Dept.csv
1467,lebanon,cp_membership_num,1972,1500,1963-1973_CP_Strength_State_Dept.csv
1468,lesotho (see botswana),cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1469,liberia,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1470,libya,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1471,luxembourg,cp_membership_num,1972,500,1963-1973_CP_Strength_State_Dept.csv
1472,malagasy republic,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1473,malawi,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1474,malaysia,cp_membership_num,1972,2000,1963-1973_CP_Strength_State_Dept.csv
1475,maldive islands,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1476,mali,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1477,malta,cp_membership_num,1972,100,1963-1973_CP_Strength_State_Dept.csv
1478,martinique,cp_membership_num,1972,1000,1963-1973_CP_Strength_State_Dept.csv
1479,mauritania,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1480,mauritius,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1481,mexico,cp_membership_num,1972,5000,1963-1973_CP_Strength_State_Dept.csv
1482,mongolian people's republic,cp_membership_num,1972,58000,1963-1973_CP_Strength_State_Dept.csv
1483,morocco,cp_membership_num,1972,300,1963-1973_CP_Strength_State_Dept.csv
1484,mozambique (see portuguese africa),cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1485,nepal,cp_membership_num,1972,10000,1963-1973_CP_Strength_State_Dept.csv
1486,netherlands,cp_membership_num,1972,10000,1963-1973_CP_Strength_State_Dept.csv
1487,netherlands realm members (western hemisphere) listed separately,cp_membership_num,1972,NA,1963-1973_CP_Strength_State_Dept.csv
1488,new zealand,cp_membership_num,1972,300,1963-1973_CP_Strength_State_Dept.csv
1489,nicaragua,cp_membership_num,1972,100,1963-1973_CP_Strength_State_Dept.csv
1490,niger (see council of the entente),cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1491,nigeria,cp_membership_num,1972,500,1963-1973_CP_Strength_State_Dept.csv
1492,norway,cp_membership_num,1972,2250,1963-1973_CP_Strength_State_Dept.csv
1493,pakistan,cp_membership_num,1972,1750,1963-1973_CP_Strength_State_Dept.csv
1494,panama,cp_membership_num,1972,250,1963-1973_CP_Strength_State_Dept.csv
1495,paraguay,cp_membership_num,1972,4500,1963-1973_CP_Strength_State_Dept.csv
1496,people's democratic republic of yemen,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1497,peru,cp_membership_num,1972,3200,1963-1973_CP_Strength_State_Dept.csv
1498,philippines,cp_membership_num,1972,1850,1963-1973_CP_Strength_State_Dept.csv
1499,poland,cp_membership_num,1972,2270000,1963-1973_CP_Strength_State_Dept.csv
1500,portugal,cp_membership_num,1972,2000,1963-1973_CP_Strength_State_Dept.csv
1501,portuguese africa,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1502,qatar,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1503,reunion,cp_membership_num,1972,500,1963-1973_CP_Strength_State_Dept.csv
1504,romania,cp_membership_num,1972,2175000,1963-1973_CP_Strength_State_Dept.csv
1505,rwanda,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1506,san marino -- part of italian party,cp_membership_num,1972,NA,1963-1973_CP_Strength_State_Dept.csv
1507,saudi arabia,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1508,senegal,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1509,seychelles,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1510,sierra leone,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1511,singapore,cp_membership_num,1972,200,1963-1973_CP_Strength_State_Dept.csv
1512,somalia,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1513,south africa,cp_membership_num,1972,100,1963-1973_CP_Strength_State_Dept.csv
1514,south west africa (see namibia),cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1515,southern rhodesia,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1516,spain,cp_membership_num,1972,5000,1963-1973_CP_Strength_State_Dept.csv
1517,spanish sahara,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1518,sudan,cp_membership_num,1972,7500,1963-1973_CP_Strength_State_Dept.csv
1519,surinam,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1520,swaziland (see botswana),cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1521,sweden,cp_membership_num,1972,17000,1963-1973_CP_Strength_State_Dept.csv
1522,switzerland,cp_membership_num,1972,3500,1963-1973_CP_Strength_State_Dept.csv
1523,syria,cp_membership_num,1972,3000,1963-1973_CP_Strength_State_Dept.csv
1524,tanzania,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1525,thailand,cp_membership_num,1972,1000,1963-1973_CP_Strength_State_Dept.csv
1526,togo (see council of the entente),cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1527,trinidad and tobago,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1528,tunisia,cp_membership_num,1972,100,1963-1973_CP_Strength_State_Dept.csv
1529,turkey,cp_membership_num,1972,1250,1963-1973_CP_Strength_State_Dept.csv
1530,uganda,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1531,ussr,cp_membership_num,1972,14455000,1963-1973_CP_Strength_State_Dept.csv
1532,united arab emirates,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1533,uk,cp_membership_num,1972,29000,1963-1973_CP_Strength_State_Dept.csv
1534,upper volta,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1535,uruguay,cp_membership_num,1972,20000,1963-1973_CP_Strength_State_Dept.csv
1536,venezuela,cp_membership_num,1972,8000,1963-1973_CP_Strength_State_Dept.csv
1537,"vietnam, north",cp_membership_num,1972,1100000,1963-1973_CP_Strength_State_Dept.csv
1538,"vietnam, south",cp_membership_num,1972,NA,1963-1973_CP_Strength_State_Dept.csv
1539,yemen,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1540,yugoslavia,cp_membership_num,1972,1049000,1963-1973_CP_Strength_State_Dept.csv
1541,zaire,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1542,zambia,cp_membership_num,1972,0,1963-1973_CP_Strength_State_Dept.csv
1543,afghanistan,cp_membership_num,1973,400,1963-1973_CP_Strength_State_Dept.csv
1544,albania,cp_membership_num,1973,87000,1963-1973_CP_Strength_State_Dept.csv
1545,algeria,cp_membership_num,1973,400,1963-1973_CP_Strength_State_Dept.csv
1546,argentina,cp_membership_num,1973,70000,1963-1973_CP_Strength_State_Dept.csv
1547,australia,cp_membership_num,1973,3900,1963-1973_CP_Strength_State_Dept.csv
1548,austria,cp_membership_num,1973,250000,1963-1973_CP_Strength_State_Dept.csv
1549,bangladesh,cp_membership_num,1973,2500,1963-1973_CP_Strength_State_Dept.csv
1550,belgium,cp_membership_num,1973,12500,1963-1973_CP_Strength_State_Dept.csv
1551,"berlin, west",cp_membership_num,1973,8000,1963-1973_CP_Strength_State_Dept.csv
1552,bolivia,cp_membership_num,1973,3200,1963-1973_CP_Strength_State_Dept.csv
1553,brazil,cp_membership_num,1973,7000,1963-1973_CP_Strength_State_Dept.csv
1554,bulgaria,cp_membership_num,1973,700000,1963-1973_CP_Strength_State_Dept.csv
1555,burma,cp_membership_num,1973,NA,1963-1973_CP_Strength_State_Dept.csv
1556,cambodia (see khmer republic),cp_membership_num,1973,NA,1963-1973_CP_Strength_State_Dept.csv
1557,canada,cp_membership_num,1973,1800,1963-1973_CP_Strength_State_Dept.csv
1558,chile,cp_membership_num,1973,120000,1963-1973_CP_Strength_State_Dept.csv
1559,"china, people's republic of",cp_membership_num,1973,17000000,1963-1973_CP_Strength_State_Dept.csv
1560,colombia,cp_membership_num,1973,11000,1963-1973_CP_Strength_State_Dept.csv
1561,costa rica,cp_membership_num,1973,1000,1963-1973_CP_Strength_State_Dept.csv
1562,cuba,cp_membership_num,1973,125000,1963-1973_CP_Strength_State_Dept.csv
1563,cyprus,cp_membership_num,1973,13000,1963-1973_CP_Strength_State_Dept.csv
1564,czechoslovakia,cp_membership_num,1973,1200000,1963-1973_CP_Strength_State_Dept.csv
1565,denmark,cp_membership_num,1973,6000,1963-1973_CP_Strength_State_Dept.csv
1566,dominican republic,cp_membership_num,1973,1400,1963-1973_CP_Strength_State_Dept.csv
1567,ecuador,cp_membership_num,1973,1200,1963-1973_CP_Strength_State_Dept.csv
1568,el salvador,cp_membership_num,1973,125,1963-1973_CP_Strength_State_Dept.csv
1569,finland,cp_membership_num,1973,49000,1963-1973_CP_Strength_State_Dept.csv
1570,france,cp_membership_num,1973,275000,1963-1973_CP_Strength_State_Dept.csv
1571,"french overseas departments (see guiana, french; guadeloupe; martinique)",cp_membership_num,1973,NA,1963-1973_CP_Strength_State_Dept.csv
1572,"germany, east",cp_membership_num,1973,1909800,1963-1973_CP_Strength_State_Dept.csv
1573,"germany, federal republic of",cp_membership_num,1973,35000,1963-1973_CP_Strength_State_Dept.csv
1574,greece,cp_membership_num,1973,28000,1963-1973_CP_Strength_State_Dept.csv
1575,guadeloupe,cp_membership_num,1973,3000,1963-1973_CP_Strength_State_Dept.csv
1576,guatemala,cp_membership_num,1973,750,1963-1973_CP_Strength_State_Dept.csv
1577,"guiana, french",cp_membership_num,1973,0,1963-1973_CP_Strength_State_Dept.csv
1578,guyana,cp_membership_num,1973,100,1963-1973_CP_Strength_State_Dept.csv
1579,haiti,cp_membership_num,1973,NA,1963-1973_CP_Strength_State_Dept.csv
1580,honduras,cp_membership_num,1973,300,1963-1973_CP_Strength_State_Dept.csv
1581,hungary,cp_membership_num,1973,724000,1963-1973_CP_Strength_State_Dept.csv
1582,iceland,cp_membership_num,1973,2200,1963-1973_CP_Strength_State_Dept.csv
1583,india,cp_membership_num,1973,166000,1963-1973_CP_Strength_State_Dept.csv
1584,indonesia,cp_membership_num,1973,NA,1963-1973_CP_Strength_State_Dept.csv
1585,iran,cp_membership_num,1973,500,1963-1973_CP_Strength_State_Dept.csv
1586,iraq,cp_membership_num,1973,2000,1963-1973_CP_Strength_State_Dept.csv
1587,ireland,cp_membership_num,1973,300,1963-1973_CP_Strength_State_Dept.csv
1588,israel,cp_membership_num,1973,2000,1963-1973_CP_Strength_State_Dept.csv
1589,italy,cp_membership_num,1973,1596000,1963-1973_CP_Strength_State_Dept.csv
1590,japan,cp_membership_num,1973,320000,1963-1973_CP_Strength_State_Dept.csv
1591,jordan,cp_membership_num,1973,500,1963-1973_CP_Strength_State_Dept.csv
1592,khmer republic (cambodia),cp_membership_num,1973,NA,1963-1973_CP_Strength_State_Dept.csv
1593,"korea, north",cp_membership_num,1973,1600000,1963-1973_CP_Strength_State_Dept.csv
1594,laos,cp_membership_num,1973,13000,1963-1973_CP_Strength_State_Dept.csv
1595,lebanon,cp_membership_num,1973,2500,1963-1973_CP_Strength_State_Dept.csv
1596,lesotho,cp_membership_num,1973,0,1963-1973_CP_Strength_State_Dept.csv
1597,luxembourg,cp_membership_num,1973,500,1963-1973_CP_Strength_State_Dept.csv
1598,malagasy republic,cp_membership_num,1973,0,1963-1973_CP_Strength_State_Dept.csv
1599,malaysia,cp_membership_num,1973,2000,1963-1973_CP_Strength_State_Dept.csv
1600,malta,cp_membership_num,1973,100,1963-1973_CP_Strength_State_Dept.csv
1601,martinique,cp_membership_num,1973,1000,1963-1973_CP_Strength_State_Dept.csv
1602,mauritius,cp_membership_num,1973,0,1963-1973_CP_Strength_State_Dept.csv
1603,mexico,cp_membership_num,1973,5000,1963-1973_CP_Strength_State_Dept.csv
1604,mongolian people's republic,cp_membership_num,1973,58000,1963-1973_CP_Strength_State_Dept.csv
1605,morocco,cp_membership_num,1973,300,1963-1973_CP_Strength_State_Dept.csv
1606,nepal,cp_membership_num,1973,5000,1963-1973_CP_Strength_State_Dept.csv
1607,netherlands,cp_membership_num,1973,10000,1963-1973_CP_Strength_State_Dept.csv
1608,new zealand,cp_membership_num,1973,300,1963-1973_CP_Strength_State_Dept.csv
1609,nicaragua,cp_membership_num,1973,100,1963-1973_CP_Strength_State_Dept.csv
1610,nigeria,cp_membership_num,1973,500,1963-1973_CP_Strength_State_Dept.csv
1611,norway,cp_membership_num,1973,2500,1963-1973_CP_Strength_State_Dept.csv
1612,pakistan,cp_membership_num,1973,0,1963-1973_CP_Strength_State_Dept.csv
1613,panama,cp_membership_num,1973,500,1963-1973_CP_Strength_State_Dept.csv
1614,paraguay,cp_membership_num,1973,3500,1963-1973_CP_Strength_State_Dept.csv
1615,peru,cp_membership_num,1973,3200,1963-1973_CP_Strength_State_Dept.csv
1616,philippines,cp_membership_num,1973,8000,1963-1973_CP_Strength_State_Dept.csv
1617,poland,cp_membership_num,1973,2270000,1963-1973_CP_Strength_State_Dept.csv
1618,portugal,cp_membership_num,1973,1000,1963-1973_CP_Strength_State_Dept.csv
1619,reunion,cp_membership_num,1973,800,1963-1973_CP_Strength_State_Dept.csv
1620,romania,cp_membership_num,1973,2260000,1963-1973_CP_Strength_State_Dept.csv
1621,senegal,cp_membership_num,1973,0,1963-1973_CP_Strength_State_Dept.csv
1622,singapore,cp_membership_num,1973,200,1963-1973_CP_Strength_State_Dept.csv
1623,south africa,cp_membership_num,1973,100,1963-1973_CP_Strength_State_Dept.csv
1624,spain,cp_membership_num,1973,5000,1963-1973_CP_Strength_State_Dept.csv
1625,sri lanka (ceylon),cp_membership_num,1973,4000,1963-1973_CP_Strength_State_Dept.csv
1626,sudan,cp_membership_num,1973,7500,1963-1973_CP_Strength_State_Dept.csv
1627,sweden,cp_membership_num,1973,17000,1963-1973_CP_Strength_State_Dept.csv
1628,switzerland,cp_membership_num,1973,3000,1963-1973_CP_Strength_State_Dept.csv
1629,syria,cp_membership_num,1973,3000,1963-1973_CP_Strength_State_Dept.csv
1630,thailand,cp_membership_num,1973,1000,1963-1973_CP_Strength_State_Dept.csv
1631,tunisia,cp_membership_num,1973,100,1963-1973_CP_Strength_State_Dept.csv
1632,turkey,cp_membership_num,1973,1250,1963-1973_CP_Strength_State_Dept.csv
1633,ussr,cp_membership_num,1973,14700000,1963-1973_CP_Strength_State_Dept.csv
1634,uk,cp_membership_num,1973,29000,1963-1973_CP_Strength_State_Dept.csv
1635,uruguay,cp_membership_num,1973,22000,1963-1973_CP_Strength_State_Dept.csv
1636,venezuela,cp_membership_num,1973,8000,1963-1973_CP_Strength_State_Dept.csv
1637,"vietnam, north",cp_membership_num,1973,1100000,1963-1973_CP_Strength_State_Dept.csv
1638,"vietnam, republic of",cp_membership_num,1973,NA,1963-1973_CP_Strength_State_Dept.csv
1639,yemen,cp_membership_num,1973,0,1963-1973_CP_Strength_State_Dept.csv
1640,yugoslavia,cp_membership_num,1973,1025000,1963-1973_CP_Strength_State_Dept.csv
1,bulgaria,cp_membership_num,1971,637000,1971-1990_Hoover_Yearbooks.csv
2,czechoslovakia,cp_membership_num,1971,1200000,1971-1990_Hoover_Yearbooks.csv
3,german democratic republic,cp_membership_num,1971,1893594,1971-1990_Hoover_Yearbooks.csv
4,hungary,cp_membership_num,1971,662397,1971-1990_Hoover_Yearbooks.csv
5,poland,cp_membership_num,1971,2296000,1971-1990_Hoover_Yearbooks.csv
6,romania,cp_membership_num,1971,1999720,1971-1990_Hoover_Yearbooks.csv
7,ussr,cp_membership_num,1971,14254000,1971-1990_Hoover_Yearbooks.csv
8,yugoslavia,cp_membership_num,1971,1046084,1971-1990_Hoover_Yearbooks.csv
9,austria,cp_membership_num,1971,26000,1971-1990_Hoover_Yearbooks.csv
10,belgium,cp_membership_num,1971,12450,1971-1990_Hoover_Yearbooks.csv
11,cyprus,cp_membership_num,1971,13500,1971-1990_Hoover_Yearbooks.csv
12,denmark,cp_membership_num,1971,6000,1971-1990_Hoover_Yearbooks.csv
13,finland,cp_membership_num,1971,47000,1971-1990_Hoover_Yearbooks.csv
14,france,cp_membership_num,1971,290000,1971-1990_Hoover_Yearbooks.csv
15,federal republic of germany,cp_membership_num,1971,37000,1971-1990_Hoover_Yearbooks.csv
16,west berlin,cp_membership_num,1971,7000,1971-1990_Hoover_Yearbooks.csv
17,great britain,cp_membership_num,1971,33452,1971-1990_Hoover_Yearbooks.csv
18,greece,cp_membership_num,1971,39500,1971-1990_Hoover_Yearbooks.csv
19,iceland,cp_membership_num,1971,1000,1971-1990_Hoover_Yearbooks.csv
20,ireland,cp_membership_num,1971,250,1971-1990_Hoover_Yearbooks.csv
21,italy,cp_membership_num,1971,1507047,1971-1990_Hoover_Yearbooks.csv
22,luxembourg,cp_membership_num,1971,750,1971-1990_Hoover_Yearbooks.csv
23,netherlands,cp_membership_num,1971,10000,1971-1990_Hoover_Yearbooks.csv
24,norway,cp_membership_num,1971,3000,1971-1990_Hoover_Yearbooks.csv
25,portugal,cp_membership_num,1971,2000,1971-1990_Hoover_Yearbooks.csv
26,san marino,cp_membership_num,1971,1000,1971-1990_Hoover_Yearbooks.csv
27,spain,cp_membership_num,1971,12500,1971-1990_Hoover_Yearbooks.csv
28,sweden,cp_membership_num,1971,17000,1971-1990_Hoover_Yearbooks.csv
29,switzerland,cp_membership_num,1971,4750,1971-1990_Hoover_Yearbooks.csv
30,turkey,cp_membership_num,1971,1600,1971-1990_Hoover_Yearbooks.csv
31,algeria,cp_membership_num,1971,750,1971-1990_Hoover_Yearbooks.csv
32,iran,cp_membership_num,1971,750,1971-1990_Hoover_Yearbooks.csv
33,iraq,cp_membership_num,1971,2000,1971-1990_Hoover_Yearbooks.csv
34,israel,cp_membership_num,1971,2000,1971-1990_Hoover_Yearbooks.csv
35,jordan,cp_membership_num,1971,1000,1971-1990_Hoover_Yearbooks.csv
36,lebanon,cp_membership_num,1971,2000,1971-1990_Hoover_Yearbooks.csv
37,lesotho,cp_membership_num,1971,0,1971-1990_Hoover_Yearbooks.csv
38,morocco,cp_membership_num,1971,400,1971-1990_Hoover_Yearbooks.csv
39,nigeria,cp_membership_num,1971,1000,1971-1990_Hoover_Yearbooks.csv
40,reunion,cp_membership_num,1971,500,1971-1990_Hoover_Yearbooks.csv
41,south africa,cp_membership_num,1971,300,1971-1990_Hoover_Yearbooks.csv
42,sudan,cp_membership_num,1971,7500,1971-1990_Hoover_Yearbooks.csv
43,syria,cp_membership_num,1971,3500,1971-1990_Hoover_Yearbooks.csv
44,tunisia,cp_membership_num,1971,100,1971-1990_Hoover_Yearbooks.csv
45,united arab republic,cp_membership_num,1971,900,1971-1990_Hoover_Yearbooks.csv
46,canada,cp_membership_num,1971,4500,1971-1990_Hoover_Yearbooks.csv
47,usa,cp_membership_num,1971,13100,1971-1990_Hoover_Yearbooks.csv
48,argentina,cp_membership_num,1971,60000,1971-1990_Hoover_Yearbooks.csv
49,bolivia,cp_membership_num,1971,5090,1971-1990_Hoover_Yearbooks.csv
50,brazil,cp_membership_num,1971,21250,1971-1990_Hoover_Yearbooks.csv
51,chile,cp_membership_num,1971,60000,1971-1990_Hoover_Yearbooks.csv
52,colombia,cp_membership_num,1971,9330,1971-1990_Hoover_Yearbooks.csv
53,costa rica,cp_membership_num,1971,900,1971-1990_Hoover_Yearbooks.csv
54,cuba,cp_membership_num,1971,120000,1971-1990_Hoover_Yearbooks.csv
55,dominican republic,cp_membership_num,1971,1100,1971-1990_Hoover_Yearbooks.csv
56,ecuador,cp_membership_num,1971,1650,1971-1990_Hoover_Yearbooks.csv
57,el salvador,cp_membership_num,1971,200,1971-1990_Hoover_Yearbooks.csv
58,guadeloupe,cp_membership_num,1971,1500,1971-1990_Hoover_Yearbooks.csv
59,guatemala,cp_membership_num,1971,900,1971-1990_Hoover_Yearbooks.csv
60,guyana,cp_membership_num,1971,20000,1971-1990_Hoover_Yearbooks.csv
61,haiti,cp_membership_num,1971,500,1971-1990_Hoover_Yearbooks.csv
62,honduras,cp_membership_num,1971,1450,1971-1990_Hoover_Yearbooks.csv
63,martinique,cp_membership_num,1971,1000,1971-1990_Hoover_Yearbooks.csv
64,mexico,cp_membership_num,1971,81000,1971-1990_Hoover_Yearbooks.csv
65,nicaragua,cp_membership_num,1971,300,1971-1990_Hoover_Yearbooks.csv
66,panama,cp_membership_num,1971,250,1971-1990_Hoover_Yearbooks.csv
67,paraguay,cp_membership_num,1971,4750,1971-1990_Hoover_Yearbooks.csv
68,peru,cp_membership_num,1971,5000,1971-1990_Hoover_Yearbooks.csv
69,puerto rico,cp_membership_num,1971,1217,1971-1990_Hoover_Yearbooks.csv
70,uruguay,cp_membership_num,1971,33500,1971-1990_Hoover_Yearbooks.csv
71,venezuela,cp_membership_num,1971,8175,1971-1990_Hoover_Yearbooks.csv
72,australia,cp_membership_num,1971,4250,1971-1990_Hoover_Yearbooks.csv
73,burma,cp_membership_num,1971,11950,1971-1990_Hoover_Yearbooks.csv
74,cambodia,cp_membership_num,1971,66450,1971-1990_Hoover_Yearbooks.csv
75,ceylon,cp_membership_num,1971,2850,1971-1990_Hoover_Yearbooks.csv
76,china,cp_membership_num,1971,17000000,1971-1990_Hoover_Yearbooks.csv
77,india,cp_membership_num,1971,169500,1971-1990_Hoover_Yearbooks.csv
78,indonesia,cp_membership_num,1971,299500,1971-1990_Hoover_Yearbooks.csv
79,japan,cp_membership_num,1971,465200,1971-1990_Hoover_Yearbooks.csv
80,democratic people's republic of korea,cp_membership_num,1971,1600000,1971-1990_Hoover_Yearbooks.csv
81,laos,cp_membership_num,1971,94350,1971-1990_Hoover_Yearbooks.csv
82,malaysia,cp_membership_num,1971,2750,1971-1990_Hoover_Yearbooks.csv
83,mongolia,cp_membership_num,1971,71000,1971-1990_Hoover_Yearbooks.csv
84,nepal,cp_membership_num,1971,8000,1971-1990_Hoover_Yearbooks.csv
85,new zealand,cp_membership_num,1971,500,1971-1990_Hoover_Yearbooks.csv
86,pakistan,cp_membership_num,1971,3000,1971-1990_Hoover_Yearbooks.csv
87,philippines,cp_membership_num,1971,37300,1971-1990_Hoover_Yearbooks.csv
88,singapore,cp_membership_num,1971,200,1971-1990_Hoover_Yearbooks.csv
89,thailand,cp_membership_num,1971,4350,1971-1990_Hoover_Yearbooks.csv
90,democratic republic of vietnam (north vietnam),cp_membership_num,1971,760000,1971-1990_Hoover_Yearbooks.csv
91,republic of vietnam (south vietnam),cp_membership_num,1971,350500,1971-1990_Hoover_Yearbooks.csv
92,albania,cp_membership_num,1974,92485,1971-1990_Hoover_Yearbooks.csv
93,bulgaria,cp_membership_num,1974,699476,1971-1990_Hoover_Yearbooks.csv
94,czechoslovakia,cp_membership_num,1974,1280000,1971-1990_Hoover_Yearbooks.csv
95,german democratic republic,cp_membership_num,1974,1951421,1971-1990_Hoover_Yearbooks.csv
96,hungary,cp_membership_num,1974,724000,1971-1990_Hoover_Yearbooks.csv
97,poland,cp_membership_num,1974,2300000,1971-1990_Hoover_Yearbooks.csv
98,romania,cp_membership_num,1974,2366000,1971-1990_Hoover_Yearbooks.csv
99,ussr,cp_membership_num,1974,14821031,1971-1990_Hoover_Yearbooks.csv
100,yugoslavia,cp_membership_num,1974,1025476,1971-1990_Hoover_Yearbooks.csv
101,austria,cp_membership_num,1974,15000,1971-1990_Hoover_Yearbooks.csv
102,belgium,cp_membership_num,1974,12500,1971-1990_Hoover_Yearbooks.csv
103,cyprus,cp_membership_num,1974,13000,1971-1990_Hoover_Yearbooks.csv
104,denmark,cp_membership_num,1974,7500,1971-1990_Hoover_Yearbooks.csv
105,finland,cp_membership_num,1974,48000,1971-1990_Hoover_Yearbooks.csv
106,france,cp_membership_num,1974,300000,1971-1990_Hoover_Yearbooks.csv
107,federal republic of germany,cp_membership_num,1974,49800,1971-1990_Hoover_Yearbooks.csv
108,west berlin,cp_membership_num,1974,8000,1971-1990_Hoover_Yearbooks.csv
109,great britain,cp_membership_num,1974,29943,1971-1990_Hoover_Yearbooks.csv
110,greece,cp_membership_num,1974,42000,1971-1990_Hoover_Yearbooks.csv
111,iceland,cp_membership_num,1974,2000,1971-1990_Hoover_Yearbooks.csv
112,ireland,cp_membership_num,1974,300,1971-1990_Hoover_Yearbooks.csv
113,italy,cp_membership_num,1974,1726537,1971-1990_Hoover_Yearbooks.csv
114,luxembourg,cp_membership_num,1974,550,1971-1990_Hoover_Yearbooks.csv
115,netherlands,cp_membership_num,1974,10000,1971-1990_Hoover_Yearbooks.csv
116,norway,cp_membership_num,1974,3000,1971-1990_Hoover_Yearbooks.csv
117,portugal,cp_membership_num,1974,2000,1971-1990_Hoover_Yearbooks.csv
118,san marino,cp_membership_num,1974,1000,1971-1990_Hoover_Yearbooks.csv
119,spain,cp_membership_num,1974,37000,1971-1990_Hoover_Yearbooks.csv
120,sweden,cp_membership_num,1974,17000,1971-1990_Hoover_Yearbooks.csv
121,switzerland,cp_membership_num,1974,4750,1971-1990_Hoover_Yearbooks.csv
122,turkey,cp_membership_num,1974,5000,1971-1990_Hoover_Yearbooks.csv
123,algeria,cp_membership_num,1974,400,1971-1990_Hoover_Yearbooks.csv
124,egypt,cp_membership_num,1974,NA,1971-1990_Hoover_Yearbooks.csv
125,iran,cp_membership_num,1974,500,1971-1990_Hoover_Yearbooks.csv
126,iraq,cp_membership_num,1974,2000,1971-1990_Hoover_Yearbooks.csv
127,israel,cp_membership_num,1974,3000,1971-1990_Hoover_Yearbooks.csv
128,jordan,cp_membership_num,1974,750,1971-1990_Hoover_Yearbooks.csv
129,lebanon,cp_membership_num,1974,2500,1971-1990_Hoover_Yearbooks.csv
130,morocco,cp_membership_num,1974,350,1971-1990_Hoover_Yearbooks.csv
131,nigeria,cp_membership_num,1974,NA,1971-1990_Hoover_Yearbooks.csv
132,reunion,cp_membership_num,1974,800,1971-1990_Hoover_Yearbooks.csv
